('Total Revenue', '261,802,000', '245,122,000', '211,915,000', '198,270,000', '168,088,000')
         844682 function calls (820384 primitive calls) in 2.352 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 events.py:75(ResponseReceived)
        1    0.000    0.000    0.000    0.000 events.py:211(InformationalResponseReceived)
        1    0.000    0.000    0.000    0.000 events.py:114(TrailersReceived)
        1    0.000    0.000    0.000    0.000 events.py:304(__init__)
        1    0.000    0.000    0.000    0.000 events.py:337(__init__)
        1    0.000    0.000    0.000    0.000 events.py:295(WindowUpdated)
        1    0.000    0.000    0.000    0.000 events.py:414(__init__)
        1    0.000    0.000    0.000    0.000 events.py:370(PingReceived)
        1    0.000    0.000    0.000    0.000 events.py:387(PingAckReceived)
        1    0.000    0.000    0.000    0.000 events.py:407(StreamEnded)
        1    0.000    0.000    0.000    0.000 events.py:422(StreamReset)
        1    0.000    0.000    0.000    0.000 events.py:448(PushedStreamReceived)
        1    0.000    0.000    0.000    0.000 events.py:480(__init__)
        1    0.000    0.000    0.000    0.000 events.py:472(SettingsAcknowledged)
        1    0.000    0.000    0.011    0.011 connection.py:2091(_decode_headers)
        1    0.000    0.000    0.000    0.000 connection_pool.py:23(assign_to_connection)
        1    0.000    0.000    0.000    0.000 connection.py:2010(_stream_id_is_outbound)
        1    0.000    0.000    0.000    0.000 hpack.py:542(_assert_valid_table_size)
        1    0.000    0.000    0.000    0.000 frame.py:197(Padding)
        1    0.000    0.000    0.000    0.000 flags.py:15(Flags)
        1    0.000    0.000    0.000    0.000 frame.py:601(__init__)
        1    0.000    0.000    0.000    0.000 frame.py:793(parse_body)
        1    0.000    0.000    0.000    0.000 frame.py:798(AltSvcFrame)
        1    0.000    0.000    0.000    0.000 frame.py:854(ExtensionFrame)
        1    0.000    0.000    0.000    0.000 errors.py:15(ErrorCodes)
        1    0.000    0.000    0.000    0.000 frame_buffer.py:26(FrameBuffer)
        1    0.000    0.000    0.000    0.000 table.py:26(HeaderTable)
        1    0.000    0.000    0.000    0.000 hpack.py:149(Encoder)
        1    0.000    0.000    0.000    0.000 hpack.py:563(_decode_indexed)
        1    0.000    0.000    0.000    0.000 frame.py:42(Frame)
        1    0.000    0.000    0.000    0.000 utilities.py:103(extract_method_header)
        1    0.000    0.000    0.000    0.000 http_proxy.py:233(AsyncTunnelHTTPConnection)
        1    0.000    0.000    0.000    0.000 anyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hpack.py:448(header_table_size)
        1    0.000    0.000    0.000    0.000 flags.py:10(Flag)
        1    0.000    0.000    0.000    0.000 exceptions.py:18(ProtocolError)
        1    0.000    0.000    0.000    0.000 exceptions.py:27(FrameTooLargeError)
        1    0.000    0.000    0.000    0.000 exceptions.py:36(FrameDataMissingError)
        1    0.000    0.000    0.000    0.000 exceptions.py:55(FlowControlError)
        1    0.000    0.000    0.000    0.000 exceptions.py:125(InvalidSettingsValueError)
        1    0.000    0.000    0.000    0.000 exceptions.py:182(DenialOfServiceError)
        1    0.000    0.000    0.000    0.000 stream.py:57(StreamState)
        1    0.000    0.000    0.000    0.000 utilities.py:159(authority_from_headers)
        1    0.000    0.000    0.000    0.000 frame.py:679(parse_body)
        1    0.000    0.000    0.000    0.000 events.py:25(Event)
        1    0.000    0.000    0.000    0.000 events.py:155(_HeadersSent)
        1    0.000    0.000    0.000    0.000 events.py:165(_ResponseSent)
        1    0.000    0.000    0.000    0.000 events.py:176(_RequestSent)
        1    0.000    0.000    0.000    0.000 events.py:187(_TrailersSent)
        1    0.000    0.000    0.000    0.000 events.py:200(_PushedRequestSent)
        1    0.000    0.000    0.000    0.000 exceptions.py:12(H2Error)
        1    0.000    0.000    0.000    0.000 exceptions.py:47(TooManyStreamsError)
        1    0.000    0.000    0.000    0.000 exceptions.py:81(NoAvailableStreamIDError)
        1    0.000    0.000    0.000    0.000 exceptions.py:153(UnsupportedFrameError)
        1    0.000    0.000    0.000    0.000 exceptions.py:165(RFC1122Error)
        1    0.000    0.000    0.000    0.000 frame.py:482(PushPromiseFrame)
        1    0.000    0.000    0.000    0.000 frame_buffer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stream.py:248(stream_ended)
        1    0.000    0.000    0.000    0.000 utilities.py:470(_check_path_header)
        1    0.000    0.000    0.000    0.000 utilities.py:561(_check_sent_host_authority_header)
        1    0.000    0.000    0.000    0.000 events.py:343(from_settings)
        1    0.000    0.000    0.000    0.000 settings.py:22(SettingCodes)
        1    0.000    0.000    0.000    0.000 stream.py:776(__init__)
        1    0.000    0.000    0.000    0.000 stream.py:1346(_initialize_content_length)
        1    0.000    0.000    0.000    0.000 events.py:89(__init__)
        1    0.000    0.000    0.000    0.000 events.py:316(RemoteSettingsChanged)
        1    0.000    0.000    0.000    0.000 settings.py:294(__iter__)
        1    0.000    0.000    0.000    0.000 stream.py:164(request_sent)
        1    0.000    0.000    0.000    0.000 utilities.py:137(guard_increment_window)
        1    0.000    0.000    0.000    0.000 utilities.py:181(HeaderValidationFlags)
        1    0.000    0.000    0.000    0.000 utilities.py:680(SizeLimitDict)
        1    0.000    0.000    0.000    0.000 windows.py:22(WindowManager)
        1    0.000    0.000    0.000    0.000 windows.py:1(<module>)
        1    0.000    0.000    0.000    0.000 events.py:491(PriorityUpdated)
        1    0.000    0.000    0.000    0.000 events.py:525(ConnectionTerminated)
        1    0.000    0.000    0.000    0.000 events.py:559(AlternativeServiceAvailable)
        1    0.000    0.000    0.000    0.000 events.py:604(UnknownFrameReceived)
        1    0.000    0.000    0.000    0.000 settings.py:72(ChangedSetting)
        1    0.000    0.000    0.000    0.000 exceptions.py:64(StreamIDTooLowError)
        1    0.000    0.000    0.000    0.000 settings.py:291(__delitem__)
        1    0.000    0.000    0.000    0.000 exceptions.py:91(NoSuchStreamError)
        1    0.000    0.000    0.000    0.000 exceptions.py:105(StreamClosedError)
        1    0.000    0.000    0.000    0.000 exceptions.py:137(InvalidBodyLengthError)
        1    0.000    0.000    0.000    0.000 stream.py:89(StreamClosedBy)
        1    0.000    0.000    0.000    0.000 utilities.py:645(normalize_inbound_headers)
        1    0.000    0.000    0.000    0.000 __init__.py:23(AsyncSOCKSProxy)
        1    0.000    0.000    0.000    0.000 stream.py:67(StreamInputs)
        1    0.000    0.000    0.000    0.000 auto.py:9(AutoBackend)
        1    0.000    0.000    0.000    0.000 http11.py:351(AsyncHTTP11UpgradeStream)
        1    0.000    0.000    0.000    0.000 mock.py:24(MockStream)
        1    0.000    0.000    0.000    0.000 mock.py:58(MockBackend)
        1    0.000    0.000    0.000    0.000 mock.py:85(AsyncMockStream)
        1    0.000    0.000    0.000    0.000 mock.py:119(AsyncMockBackend)
        1    0.000    0.000    0.000    0.000 anyio.py:21(AnyIOStream)
        1    0.000    0.000    0.000    0.000 anyio.py:97(AnyIOBackend)
        1    0.000    0.000    0.000    0.000 __init__.py:360(ZipInfo)
        1    0.000    0.000    0.000    0.000 readers.py:17(__init__)
        1    0.000    0.000    0.000    0.000 stream.py:202(response_received)
        1    0.000    0.000    0.000    0.000 connection.py:38(AsyncHTTPConnection)
        1    0.000    0.000    0.000    0.000 connection_pool.py:43(AsyncConnectionPool)
        1    0.000    0.000    0.000    0.000 auto.py:1(<module>)
        1    0.000    0.000    0.000    0.000 interfaces.py:87(AsyncConnectionInterface)
        1    0.000    0.000    0.000    0.000 cp1252.py:1(<module>)
        1    0.000    0.000    0.000    0.000 readers.py:32(ZipReader)
        1    0.000    0.000    0.000    0.000 __init__.py:655(LZMACompressor)
        1    0.000    0.000    0.000    0.000 __init__.py:165(FastLookup)
        1    0.000    0.000    0.000    0.000 __init__.py:779(_SharedFile)
        1    0.000    0.000    0.000    0.000 __init__.py:819(_Tellable)
        1    0.000    0.000    0.000    0.000 __init__.py:2065(PyZipFile)
        1    0.000    0.000    0.000    0.000 glob.py:1(<module>)
        1    0.000    0.000    0.000    0.000 http11.py:43(AsyncHTTP11Connection)
        1    0.000    0.000    0.000    0.000 utilities.py:693(_check_size_limit)
        1    0.000    0.000    0.000    0.000 __init__.py:839(ZipExtFile)
        1    0.000    0.000    0.000    0.000 cp1252.py:33(getregentry)
        1    0.000    0.000    0.000    0.000 idna.py:308(getregentry)
        1    0.000    0.000    0.000    0.000 connection_pool.py:17(AsyncPoolRequest)
        1    0.000    0.000    0.000    0.000 __init__.py:1182(_ZipWriteFile)
        1    0.000    0.000    0.000    0.000 __init__.py:82(InitializedState)
        1    0.000    0.000    0.000    0.000 readers.py:56(MultiplexedPath)
        1    0.000    0.000    0.000    0.000 http_proxy.py:54(AsyncHTTPProxy)
        1    0.000    0.000    0.000    0.000 http_proxy.py:169(AsyncForwardHTTPConnection)
        1    0.000    0.000    0.001    0.001 trio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mock.py:16(MockSSLObject)
        1    0.000    0.000    0.000    0.000 readers.py:28(files)
        1    0.000    0.000    0.000    0.000 readers.py:16(FileReader)
        1    0.000    0.000    0.000    0.000 readers.py:129(NamespaceReader)
        1    0.000    0.000    0.000    0.000 __init__.py:678(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 idna.py:154(Codec)
        1    0.000    0.000    0.000    0.000 idna.py:226(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 idna.py:261(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 __init__.py:39(BadZipFile)
        1    0.000    0.000    0.000    0.000 __init__.py:43(LargeZipFile)
        1    0.000    0.000    0.000    0.000 _itertools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 idna.py:300(StreamWriter)
        1    0.000    0.000    0.000    0.000 idna.py:303(StreamReader)
        1    0.000    0.000    0.000    0.000 __init__.py:100(CompleteDirs)
        1    0.000    0.000    0.000    0.000 __init__.py:1266(ZipFile)
        1    0.000    0.000    0.000    0.000 cp1252.py:9(Codec)
        1    0.000    0.000    0.000    0.000 cp1252.py:17(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 cp1252.py:21(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 cp1252.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 cp1252.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1375(_gcd_import)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1158(create_module)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1285(_sanity_check)
        1    0.000    0.000    0.008    0.008 <frozen importlib._bootstrap_external>:1192(get_resource_reader)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:309(__init__)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:811(__contains__)
        1    0.000    0.000    0.000    0.000 <frozen ntpath>:107(join)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:823(items)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:1171(exec_module)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1103(_resolve_filename)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:819(keys)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:940(pop)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:974(update)
        1    0.000    0.000    0.000    0.000 <frozen ntpath>:51(normcase)
        1    0.000    0.000    0.000    0.000 <frozen os>:44(_get_exports_list)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:1004(getincrementaldecoder)
        1    0.000    0.000    0.001    0.001 <frozen posixpath>:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_build}
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x00000221C9A91760}
        1    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        1    0.000    0.000    0.000    0.000 {built-in method _thread.get_native_id}
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
        1    0.000    0.000    0.000    0.000 {built-in method _winapi.LCMapStringEx}
        1    0.000    0.000    0.000    0.000 {method 'endswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'replace' of 'code' objects}
        1    0.000    0.000    0.000    0.000 {method 'close' of 'generator' objects}
        1    0.000    0.000    0.000    0.000 {method 'clear' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'difference_update' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method winreg.OpenKey}
        1    0.000    0.000    0.000    0.000 {built-in method winreg.QueryValueEx}
        1    0.000    0.000    0.000    0.000 {method 'Close' of 'winreg.PyHKEY' objects}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.get_frozen_object}
        1    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
        1    0.000    0.000    0.000    0.000 {built-in method zlib.decompressobj}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {method '_wrap_socket' of '_ssl._SSLContext' objects}
        1    0.000    0.000    0.000    0.000 {method '_set_alpn_protocols' of '_ssl._SSLContext' objects}
        1    0.493    0.493    0.493    0.493 {method 'load_verify_locations' of '_ssl._SSLContext' objects}
        1    0.024    0.024    0.024    0.024 {method 'do_handshake' of '_ssl._SSLSocket' objects}
